资源键名	Resources模式资源名	所在assetBundle名称	所在assetBundle资源名
item_icon_352	Assets/Sprites/Item/item_icon_341.png	ab_icon_item	item_icon_341
item_icon_353	Assets/Sprites/Item/item_icon_341.png	ab_icon_item	item_icon_341
item_icon_354	Assets/Sprites/Item/item_icon_341.png	ab_icon_item	item_icon_341
item_icon_355	Assets/Sprites/Item/item_icon_341.png	ab_icon_item	item_icon_341
item_icon_356	Assets/Sprites/Item/item_icon_341.png	ab_icon_item	item_icon_341
item_icon_357	Assets/Sprites/Item/item_icon_341.png	ab_icon_item	item_icon_341
item_icon_358	Assets/Sprites/Item/item_icon_341.png	ab_icon_item	item_icon_341
item_icon_359	Assets/Sprites/Item/item_icon_341.png	ab_icon_item	item_icon_341
item_icon_360	Assets/Sprites/Item/item_icon_341.png	ab_icon_item	item_icon_341
item_icon_361	Assets/Sprites/Item/item_icon_341.png	ab_icon_item	item_icon_341
item_icon_362	Assets/Sprites/Item/item_icon_341.png	ab_icon_item	item_icon_341
item_icon_363	Assets/Sprites/Item/item_icon_341.png	ab_icon_item	item_icon_341
item_icon_364	Assets/Sprites/Item/item_icon_341.png	ab_icon_item	item_icon_341
item_icon_365	Assets/Sprites/Item/item_icon_341.png	ab_icon_item	item_icon_341
item_icon_366	Assets/Sprites/Item/item_icon_341.png	ab_icon_item	item_icon_341
item_icon_367	Assets/Sprites/Item/item_icon_341.png	ab_icon_item	item_icon_341
item_icon_368	Assets/Sprites/Item/item_icon_341.png	ab_icon_item	item_icon_341
item_icon_369	Assets/Sprites/Item/item_icon_341.png	ab_icon_item	item_icon_341
item_icon_370	Assets/Sprites/Item/item_icon_341.png	ab_icon_item	item_icon_341
item_icon_391	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_392	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_393	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_394	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_395	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_396	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_397	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_398	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_399	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_400	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_401	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_402	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_403	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_404	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_405	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_406	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_407	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_408	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_409	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_410	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_411	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_412	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_413	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_414	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_415	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_416	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_417	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_418	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_419	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_420	Assets/Sprites/Item/item_icon_391.png	ab_icon_item	item_icon_391
item_icon_441	Assets/Sprites/Item/item_icon_441.png	ab_icon_item	item_icon_441
item_icon_442	Assets/Sprites/Item/item_icon_442.png	ab_icon_item	item_icon_442
item_icon_443	Assets/Sprites/Item/item_icon_443.png	ab_icon_item	item_icon_443
item_icon_444	Assets/Sprites/Item/item_icon_444.png	ab_icon_item	item_icon_444
item_icon_445	Assets/Sprites/Item/item_icon_445.png	ab_icon_item	item_icon_445
item_icon_446	Assets/Sprites/Item/item_icon_446.png	ab_icon_item	item_icon_446
item_icon_447	Assets/Sprites/Item/item_icon_447.png	ab_icon_item	item_icon_447
item_icon_451	Assets/Sprites/Item/item_icon_451.png	ab_icon_item	item_icon_451
item_icon_452	Assets/Sprites/Item/item_icon_452.png	ab_icon_item	item_icon_452
item_icon_453	Assets/Sprites/Item/item_icon_453.png	ab_icon_item	item_icon_453
item_icon_454	Assets/Sprites/Item/item_icon_454.png	ab_icon_item	item_icon_454
item_icon_455	Assets/Sprites/Item/item_icon_455.png	ab_icon_item	item_icon_455
item_icon_456	Assets/Sprites/Item/item_icon_456.png	ab_icon_item	item_icon_456
item_icon_457	Assets/Sprites/Item/item_icon_457.png	ab_icon_item	item_icon_457
item_icon_458	Assets/Sprites/Item/item_icon_458.png	ab_icon_item	item_icon_458
item_icon_459	Assets/Sprites/Item/item_icon_459.png	ab_icon_item	item_icon_459
item_icon_460	Assets/Sprites/Item/item_icon_460.png	ab_icon_item	item_icon_460
item_icon_461	Assets/Sprites/Item/item_icon_461.png	ab_icon_item	item_icon_461
item_icon_462	Assets/Sprites/Item/item_icon_462.png	ab_icon_item	item_icon_462
item_icon_463	Assets/Sprites/Item/item_icon_463.png	ab_icon_item	item_icon_463
item_icon_464	Assets/Sprites/Item/item_icon_464.png	ab_icon_item	item_icon_464
item_icon_465	Assets/Sprites/Item/item_icon_465.png	ab_icon_item	item_icon_465
item_icon_466	Assets/Sprites/Item/item_icon_466.png	ab_icon_item	item_icon_466
item_icon_467	Assets/Sprites/Item/item_icon_467.png	ab_icon_item	item_icon_467
item_icon_468	Assets/Sprites/Item/item_icon_468.png	ab_icon_item	item_icon_468
item_icon_469	Assets/Sprites/Item/item_icon_469.png	ab_icon_item	item_icon_469
item_icon_470	Assets/Sprites/Item/item_icon_470.png	ab_icon_item	item_icon_470
item_icon_471	Assets/Sprites/Item/item_icon_471.png	ab_icon_item	item_icon_471
item_icon_472	Assets/Sprites/Item/item_icon_472.png	ab_icon_item	item_icon_472
item_icon_473	Assets/Sprites/Item/item_icon_473.png	ab_icon_item	item_icon_473
item_icon_474	Assets/Sprites/Item/item_icon_474.png	ab_icon_item	item_icon_474
item_icon_475	Assets/Sprites/Item/item_icon_475.png	ab_icon_item	item_icon_475
item_icon_476	Assets/Sprites/Item/item_icon_476.png	ab_icon_item	item_icon_476
item_icon_477	Assets/Sprites/Item/item_icon_477.png	ab_icon_item	item_icon_477
item_icon_478	Assets/Sprites/Item/item_icon_478.png	ab_icon_item	item_icon_478
item_icon_479	Assets/Sprites/Item/item_icon_479.png	ab_icon_item	item_icon_479
item_icon_480	Assets/Sprites/Item/item_icon_480.png	ab_icon_item	item_icon_480
item_icon_481	Assets/Sprites/Item/item_icon_481.png	ab_icon_item	item_icon_481
item_icon_482	Assets/Sprites/Item/item_icon_482.png	ab_icon_item	item_icon_482
item_icon_483	Assets/Sprites/Item/item_icon_483.png	ab_icon_item	item_icon_483
item_icon_484	Assets/Sprites/Item/item_icon_484.png	ab_icon_item	item_icon_484
item_icon_485	Assets/Sprites/Item/item_icon_485.png	ab_icon_item	item_icon_485
item_icon_486	Assets/Sprites/Item/item_icon_486.png	ab_icon_item	item_icon_486
item_icon_487	Assets/Sprites/Item/item_icon_487.png	ab_icon_item	item_icon_487
equip_icon_1	Assets/Sprites/Equip/equip_icon_1.png	ab_icon_equip	equip_icon_1
equip_icon_2	Assets/Sprites/Equip/equip_icon_2.png	ab_icon_equip	equip_icon_2
equip_icon_3	Assets/Sprites/Equip/equip_icon_3.png	ab_icon_equip	equip_icon_3
equip_icon_4	Assets/Sprites/Equip/equip_icon_4.png	ab_icon_equip	equip_icon_4
equip_icon_5	Assets/Sprites/Equip/equip_icon_5.png	ab_icon_equip	equip_icon_5
equip_icon_6	Assets/Sprites/Equip/equip_icon_6.png	ab_icon_equip	equip_icon_6
equip_icon_11	Assets/Sprites/Equip/equip_icon_11.png	ab_icon_equip	equip_icon_11
equip_icon_12	Assets/Sprites/Equip/equip_icon_12.png	ab_icon_equip	equip_icon_12
equip_icon_13	Assets/Sprites/Equip/equip_icon_13.png	ab_icon_equip	equip_icon_13
equip_icon_14	Assets/Sprites/Equip/equip_icon_14.png	ab_icon_equip	equip_icon_14
equip_icon_15	Assets/Sprites/Equip/equip_icon_15.png	ab_icon_equip	equip_icon_15
equip_icon_16	Assets/Sprites/Equip/equip_icon_16.png	ab_icon_equip	equip_icon_16
equip_icon_21	Assets/Sprites/Equip/equip_icon_21.png	ab_icon_equip	equip_icon_21
equip_icon_22	Assets/Sprites/Equip/equip_icon_22.png	ab_icon_equip	equip_icon_22
equip_icon_23	Assets/Sprites/Equip/equip_icon_23.png	ab_icon_equip	equip_icon_23
equip_icon_24	Assets/Sprites/Equip/equip_icon_24.png	ab_icon_equip	equip_icon_24
equip_icon_25	Assets/Sprites/Equip/equip_icon_25.png	ab_icon_equip	equip_icon_25
equip_icon_26	Assets/Sprites/Equip/equip_icon_26.png	ab_icon_equip	equip_icon_26
equip_icon_31	Assets/Sprites/Equip/equip_icon_31.png	ab_icon_equip	equip_icon_31
equip_icon_32	Assets/Sprites/Equip/equip_icon_32.png	ab_icon_equip	equip_icon_32
equip_icon_33	Assets/Sprites/Equip/equip_icon_33.png	ab_icon_equip	equip_icon_33
equip_icon_34	Assets/Sprites/Equip/equip_icon_34.png	ab_icon_equip	equip_icon_34
equip_icon_35	Assets/Sprites/Equip/equip_icon_35.png	ab_icon_equip	equip_icon_35
equip_icon_36	Assets/Sprites/Equip/equip_icon_36.png	ab_icon_equip	equip_icon_36
equip_icon_41	Assets/Sprites/Equip/equip_icon_41.png	ab_icon_equip	equip_icon_41
equip_icon_42	Assets/Sprites/Equip/equip_icon_42.png	ab_icon_equip	equip_icon_42
equip_icon_43	Assets/Sprites/Equip/equip_icon_43.png	ab_icon_equip	equip_icon_43
equip_icon_44	Assets/Sprites/Equip/equip_icon_44.png	ab_icon_equip	equip_icon_44
equip_icon_45	Assets/Sprites/Equip/equip_icon_45.png	ab_icon_equip	equip_icon_45
equip_icon_46	Assets/Sprites/Equip/equip_icon_46.png	ab_icon_equip	equip_icon_46
equip_icon_51	Assets/Sprites/Equip/equip_icon_51.png	ab_icon_equip	equip_icon_51
equip_icon_52	Assets/Sprites/Equip/equip_icon_52.png	ab_icon_equip	equip_icon_52
equip_icon_53	Assets/Sprites/Equip/equip_icon_53.png	ab_icon_equip	equip_icon_53
equip_icon_54	Assets/Sprites/Equip/equip_icon_54.png	ab_icon_equip	equip_icon_54
equip_icon_55	Assets/Sprites/Equip/equip_icon_55.png	ab_icon_equip	equip_icon_55
equip_icon_56	Assets/Sprites/Equip/equip_icon_56.png	ab_icon_equip	equip_icon_56
tech_icon_1	Assets/Sprites/Tech/tech_icon_1.png	ab_icon_tech	tech_icon_1
tech_icon_2	Assets/Sprites/Tech/tech_icon_2.png	ab_icon_tech	tech_icon_2
tech_icon_3	Assets/Sprites/Tech/tech_icon_3.png	ab_icon_tech	tech_icon_3
tech_icon_4	Assets/Sprites/Tech/tech_icon_4.png	ab_icon_tech	tech_icon_4
tech_icon_5	Assets/Sprites/Tech/tech_icon_5.png	ab_icon_tech	tech_icon_5
tech_icon_6	Assets/Sprites/Tech/tech_icon_6.png	ab_icon_tech	tech_icon_6
tech_icon_7	Assets/Sprites/Tech/tech_icon_7.png	ab_icon_tech	tech_icon_7
tech_icon_8	Assets/Sprites/Tech/tech_icon_8.png	ab_icon_tech	tech_icon_8
tech_icon_9	Assets/Sprites/Tech/tech_icon_9.png	ab_icon_tech	tech_icon_9
tech_icon_10	Assets/Sprites/Tech/tech_icon_10.png	ab_icon_tech	tech_icon_10
tech_icon_11	Assets/Sprites/Tech/tech_icon_11.png	ab_icon_tech	tech_icon_11
tech_icon_12	Assets/Sprites/Tech/tech_icon_12.png	ab_icon_tech	tech_icon_12
tech_icon_13	Assets/Sprites/Tech/tech_icon_13.png	ab_icon_tech	tech_icon_13
tech_icon_14	Assets/Sprites/Tech/tech_icon_14.png	ab_icon_tech	tech_icon_14
tech_icon_15	Assets/Sprites/Tech/tech_icon_15.png	ab_icon_tech	tech_icon_15
tech_icon_16	Assets/Sprites/Tech/tech_icon_16.png	ab_icon_tech	tech_icon_16
tech_icon_17	Assets/Sprites/Tech/tech_icon_17.png	ab_icon_tech	tech_icon_17
tech_icon_18	Assets/Sprites/Tech/tech_icon_18.png	ab_icon_tech	tech_icon_18
tech_icon_19	Assets/Sprites/Tech/tech_icon_19.png	ab_icon_tech	tech_icon_19
tech_icon_20	Assets/Sprites/Tech/tech_icon_20.png	ab_icon_tech	tech_icon_20
tech_icon_21	Assets/Sprites/Tech/tech_icon_21.png	ab_icon_tech	tech_icon_21
tech_icon_22	Assets/Sprites/Tech/tech_icon_22.png	ab_icon_tech	tech_icon_22
tech_icon_23	Assets/Sprites/Tech/tech_icon_23.png	ab_icon_tech	tech_icon_23
tech_icon_24	Assets/Sprites/Tech/tech_icon_24.png	ab_icon_tech	tech_icon_24
tech_icon_25	Assets/Sprites/Tech/tech_icon_25.png	ab_icon_tech	tech_icon_25
tech_icon_26	Assets/Sprites/Tech/tech_icon_26.png	ab_icon_tech	tech_icon_26
tech_icon_27	Assets/Sprites/Tech/tech_icon_27.png	ab_icon_tech	tech_icon_27
tech_icon_28	Assets/Sprites/Tech/tech_icon_27.png	ab_icon_tech	tech_icon_28
herohead_1	Assets/Sprites/HeroHead/herohead_1.png	ab_herohead	herohead_1
herohead_2	Assets/Sprites/HeroHead/herohead_2.png	ab_herohead	herohead_2
herohead_3	Assets/Sprites/HeroHead/herohead_3.png	ab_herohead	herohead_3
herohead_4	Assets/Sprites/HeroHead/herohead_4.png	ab_herohead	herohead_4
herohead_11	Assets/Sprites/HeroHead/herohead_11.png	ab_herohead	herohead_11
herohead_12	Assets/Sprites/HeroHead/herohead_12.png	ab_herohead	herohead_12
herohead_13	Assets/Sprites/HeroHead/herohead_13.png	ab_herohead	herohead_13
herohead_14	Assets/Sprites/HeroHead/herohead_14.png	ab_herohead	herohead_14
herohead_15	Assets/Sprites/HeroHead/herohead_15.png	ab_herohead	herohead_15
herohead_16	Assets/Sprites/HeroHead/herohead_16.png	ab_herohead	herohead_16
herohead_17	Assets/Sprites/HeroHead/herohead_17.png	ab_herohead	herohead_17
herohead_21	Assets/Sprites/HeroHead/herohead_21.png	ab_herohead	herohead_21
herohead_22	Assets/Sprites/HeroHead/herohead_22.png	ab_herohead	herohead_22
herohead_23	Assets/Sprites/HeroHead/herohead_23.png	ab_herohead	herohead_23
herohead_24	Assets/Sprites/HeroHead/herohead_24.png	ab_herohead	herohead_24
herohead_25	Assets/Sprites/HeroHead/herohead_25.png	ab_herohead	herohead_25
herohead_26	Assets/Sprites/HeroHead/herohead_26.png	ab_herohead	herohead_26
herohead_27	Assets/Sprites/HeroHead/herohead_27.png	ab_herohead	herohead_27
herohead_28	Assets/Sprites/HeroHead/herohead_28.png	ab_herohead	herohead_28
herohead_29	Assets/Sprites/HeroHead/herohead_29.png	ab_herohead	herohead_29
herohead_30	Assets/Sprites/HeroHead/herohead_30.png	ab_herohead	herohead_30
herohead_31	Assets/Sprites/HeroHead/herohead_31.png	ab_herohead	herohead_31
herohead_41	Assets/Sprites/HeroHead/herohead_41.png	ab_herohead	herohead_41
herohead_42	Assets/Sprites/HeroHead/herohead_42.png	ab_herohead	herohead_42
herohead_43	Assets/Sprites/HeroHead/herohead_43.png	ab_herohead	herohead_43
herohead_44	Assets/Sprites/HeroHead/herohead_44.png	ab_herohead	herohead_44
herohead_45	Assets/Sprites/HeroHead/herohead_45.png	ab_herohead	herohead_45
herohead_46	Assets/Sprites/HeroHead/herohead_46.png	ab_herohead	herohead_46
herohead_47	Assets/Sprites/HeroHead/herohead_47.png	ab_herohead	herohead_47
herohead_48	Assets/Sprites/HeroHead/herohead_48.png	ab_herohead	herohead_48
herohead_49	Assets/Sprites/HeroHead/herohead_49.png	ab_herohead	herohead_49
herohead_50	Assets/Sprites/HeroHead/herohead_50.png	ab_herohead	herohead_50
herohead_51	Assets/Sprites/HeroHead/herohead_51.png	ab_herohead	herohead_51
herohead_52	Assets/Sprites/HeroHead/herohead_52.png	ab_herohead	herohead_52
herohead_53	Assets/Sprites/HeroHead/herohead_53.png	ab_herohead	herohead_53
herohead_54	Assets/Sprites/HeroHead/herohead_54.png	ab_herohead	herohead_54
herohead_55	Assets/Sprites/HeroHead/herohead_55.png	ab_herohead	herohead_55
herohead_56	Assets/Sprites/HeroHead/herohead_56.png	ab_herohead	herohead_56
herohead_57	Assets/Sprites/HeroHead/herohead_57.png	ab_herohead	herohead_57
herohead_58	Assets/Sprites/HeroHead/herohead_58.png	ab_herohead	herohead_58
herohead_59	Assets/Sprites/HeroHead/herohead_59.png	ab_herohead	herohead_59
herohead_60	Assets/Sprites/HeroHead/herohead_60.png	ab_herohead	herohead_60
herohead_61	Assets/Sprites/HeroHead/herohead_61.png	ab_herohead	herohead_61
herohead_62	Assets/Sprites/HeroHead/herohead_62.png	ab_herohead	herohead_62
herohead_63	Assets/Sprites/HeroHead/herohead_63.png	ab_herohead	herohead_63
herohead_64	Assets/Sprites/HeroHead/herohead_64.png	ab_herohead	herohead_64
herohead_65	Assets/Sprites/HeroHead/herohead_65.png	ab_herohead	herohead_65
herohead_66	Assets/Sprites/HeroHead/herohead_66.png	ab_herohead	herohead_66
herohead_71	Assets/Sprites/HeroHead/herohead_71.png	ab_herohead	herohead_71
herohead_72	Assets/Sprites/HeroHead/herohead_72.png	ab_herohead	herohead_72
herohead_73	Assets/Sprites/HeroHead/herohead_73.png	ab_herohead	herohead_73
herohead_74	Assets/Sprites/HeroHead/herohead_74.png	ab_herohead	herohead_74
herohead_75	Assets/Sprites/HeroHead/herohead_75.png	ab_herohead	herohead_75
herohead_76	Assets/Sprites/HeroHead/herohead_76.png	ab_herohead	herohead_76
herohead_77	Assets/Sprites/HeroHead/herohead_77.png	ab_herohead	herohead_77
herohead_91	Assets/Sprites/HeroHead/herohead_91.png	ab_herohead	herohead_91
herohead_92	Assets/Sprites/HeroHead/herohead_92.png	ab_herohead	herohead_92
herohead_93	Assets/Sprites/HeroHead/herohead_93.png	ab_herohead	herohead_93
herohead_94	Assets/Sprites/HeroHead/herohead_94.png	ab_herohead	herohead_94
herohead_95	Assets/Sprites/HeroHead/herohead_95.png	ab_herohead	herohead_95
herohead_96	Assets/Sprites/HeroHead/herohead_96.png	ab_herohead	herohead_96
herohead_97	Assets/Sprites/HeroHead/herohead_97.png	ab_herohead	herohead_97
herohead_98	Assets/Sprites/HeroHead/herohead_98.png	ab_herohead	herohead_98
herohead_99	Assets/Sprites/HeroHead/herohead_99.png	ab_herohead	herohead_99
herohead_111	Assets/Sprites/HeroHead/herohead_111.png	ab_herohead	herohead_111
herohead_112	Assets/Sprites/HeroHead/herohead_112.png	ab_herohead	herohead_112
herohead_113	Assets/Sprites/HeroHead/herohead_113.png	ab_herohead	herohead_113
herohead_114	Assets/Sprites/HeroHead/herohead_114.png	ab_herohead	herohead_114
herohead_115	Assets/Sprites/HeroHead/herohead_115.png	ab_herohead	herohead_115
herohead_116	Assets/Sprites/HeroHead/herohead_116.png	ab_herohead	herohead_116
herohead_117	Assets/Sprites/HeroHead/herohead_117.png	ab_herohead	herohead_117
herohead_118	Assets/Sprites/HeroHead/herohead_118.png	ab_herohead	herohead_118
herohead_119	Assets/Sprites/HeroHead/herohead_119.png	ab_herohead	herohead_119
herohead_120	Assets/Sprites/HeroHead/herohead_120.png	ab_herohead	herohead_120
herohead_121	Assets/Sprites/HeroHead/herohead_121.png	ab_herohead	herohead_121
herohead_122	Assets/Sprites/HeroHead/herohead_122.png	ab_herohead	herohead_122
herohead_123	Assets/Sprites/HeroHead/herohead_123.png	ab_herohead	herohead_123
herohead_124	Assets/Sprites/HeroHead/herohead_124.png	ab_herohead	herohead_124
herohead_125	Assets/Sprites/HeroHead/herohead_125.png	ab_herohead	herohead_125
heroface_1	Assets/Sprites/HeroFace/heroface_1.png	ab_heroface	heroface_1
heroface_2	Assets/Sprites/HeroFace/heroface_2.png	ab_heroface	heroface_2
heroface_3	Assets/Sprites/HeroFace/heroface_3.png	ab_heroface	heroface_3
heroface_4	Assets/Sprites/HeroFace/heroface_4.png	ab_heroface	heroface_4
heroface_11	Assets/Sprites/HeroFace/heroface_11.png	ab_heroface	heroface_11
heroface_12	Assets/Sprites/HeroFace/heroface_12.png	ab_heroface	heroface_12
heroface_13	Assets/Sprites/HeroFace/heroface_13.png	ab_heroface	heroface_13
heroface_14	Assets/Sprites/HeroFace/heroface_14.png	ab_heroface	heroface_14
heroface_15	Assets/Sprites/HeroFace/heroface_15.png	ab_heroface	heroface_15
heroface_16	Assets/Sprites/HeroFace/heroface_16.png	ab_heroface	heroface_16
heroface_17	Assets/Sprites/HeroFace/heroface_17.png	ab_heroface	heroface_17
heroface_21	Assets/Sprites/HeroFace/heroface_21.png	ab_heroface	heroface_21
heroface_22	Assets/Sprites/HeroFace/heroface_22.png	ab_heroface	heroface_22
heroface_23	Assets/Sprites/HeroFace/heroface_23.png	ab_heroface	heroface_23
heroface_24	Assets/Sprites/HeroFace/heroface_24.png	ab_heroface	heroface_24
heroface_25	Assets/Sprites/HeroFace/heroface_25.png	ab_heroface	heroface_25
heroface_26	Assets/Sprites/HeroFace/heroface_26.png	ab_heroface	heroface_26
heroface_27	Assets/Sprites/HeroFace/heroface_27.png	ab_heroface	heroface_27
heroface_28	Assets/Sprites/HeroFace/heroface_28.png	ab_heroface	heroface_28
heroface_29	Assets/Sprites/HeroFace/heroface_29.png	ab_heroface	heroface_29
heroface_30	Assets/Sprites/HeroFace/heroface_30.png	ab_heroface	heroface_30
heroface_31	Assets/Sprites/HeroFace/heroface_31.png	ab_heroface	heroface_31
heroface_41	Assets/Sprites/HeroFace/heroface_41.png	ab_heroface	heroface_41
heroface_42	Assets/Sprites/HeroFace/heroface_42.png	ab_heroface	heroface_42
heroface_43	Assets/Sprites/HeroFace/heroface_43.png	ab_heroface	heroface_43
heroface_44	Assets/Sprites/HeroFace/heroface_44.png	ab_heroface	heroface_44
heroface_45	Assets/Sprites/HeroFace/heroface_45.png	ab_heroface	heroface_45
heroface_46	Assets/Sprites/HeroFace/heroface_46.png	ab_heroface	heroface_46
heroface_47	Assets/Sprites/HeroFace/heroface_47.png	ab_heroface	heroface_47
heroface_48	Assets/Sprites/HeroFace/heroface_48.png	ab_heroface	heroface_48
heroface_49	Assets/Sprites/HeroFace/heroface_49.png	ab_heroface	heroface_49
heroface_50	Assets/Sprites/HeroFace/heroface_50.png	ab_heroface	heroface_50
heroface_51	Assets/Sprites/HeroFace/heroface_51.png	ab_heroface	heroface_51
heroface_52	Assets/Sprites/HeroFace/heroface_52.png	ab_heroface	heroface_52
heroface_53	Assets/Sprites/HeroFace/heroface_53.png	ab_heroface	heroface_53
heroface_54	Assets/Sprites/HeroFace/heroface_54.png	ab_heroface	heroface_54
heroface_55	Assets/Sprites/HeroFace/heroface_55.png	ab_heroface	heroface_55
heroface_56	Assets/Sprites/HeroFace/heroface_56.png	ab_heroface	heroface_56
heroface_57	Assets/Sprites/HeroFace/heroface_57.png	ab_heroface	heroface_57
heroface_58	Assets/Sprites/HeroFace/heroface_58.png	ab_heroface	heroface_58
heroface_59	Assets/Sprites/HeroFace/heroface_59.png	ab_heroface	heroface_59
heroface_60	Assets/Sprites/HeroFace/heroface_60.png	ab_heroface	heroface_60
heroface_61	Assets/Sprites/HeroFace/heroface_61.png	ab_heroface	heroface_61
heroface_62	Assets/Sprites/HeroFace/heroface_62.png	ab_heroface	heroface_62
heroface_63	Assets/Sprites/HeroFace/heroface_63.png	ab_heroface	heroface_63
heroface_64	Assets/Sprites/HeroFace/heroface_64.png	ab_heroface	heroface_64
heroface_65	Assets/Sprites/HeroFace/heroface_65.png	ab_heroface	heroface_65
heroface_66	Assets/Sprites/HeroFace/heroface_66.png	ab_heroface	heroface_66
heroface_71	Assets/Sprites/HeroFace/heroface_71.png	ab_heroface	heroface_71
heroface_72	Assets/Sprites/HeroFace/heroface_72.png	ab_heroface	heroface_72
heroface_73	Assets/Sprites/HeroFace/heroface_73.png	ab_heroface	heroface_73
heroface_74	Assets/Sprites/HeroFace/heroface_74.png	ab_heroface	heroface_74
heroface_75	Assets/Sprites/HeroFace/heroface_75.png	ab_heroface	heroface_75
heroface_76	Assets/Sprites/HeroFace/heroface_76.png	ab_heroface	heroface_76
heroface_77	Assets/Sprites/HeroFace/heroface_77.png	ab_heroface	heroface_77
heroface_91	Assets/Sprites/HeroFace/heroface_91.png	ab_heroface	heroface_91
heroface_92	Assets/Sprites/HeroFace/heroface_92.png	ab_heroface	heroface_92
heroface_93	Assets/Sprites/HeroFace/heroface_93.png	ab_heroface	heroface_93
heroface_94	Assets/Sprites/HeroFace/heroface_94.png	ab_heroface	heroface_94
heroface_95	Assets/Sprites/HeroFace/heroface_95.png	ab_heroface	heroface_95
heroface_96	Assets/Sprites/HeroFace/heroface_96.png	ab_heroface	heroface_96
heroface_97	Assets/Sprites/HeroFace/heroface_97.png	ab_heroface	heroface_97
heroface_98	Assets/Sprites/HeroFace/heroface_98.png	ab_heroface	heroface_98
heroface_99	Assets/Sprites/HeroFace/heroface_99.png	ab_heroface	heroface_99
heroface_111	Assets/Sprites/HeroFace/heroface_111.png	ab_heroface	heroface_111
heroface_112	Assets/Sprites/HeroFace/heroface_112.png	ab_heroface	heroface_112
heroface_113	Assets/Sprites/HeroFace/heroface_113.png	ab_heroface	heroface_113
heroface_114	Assets/Sprites/HeroFace/heroface_114.png	ab_heroface	heroface_114
heroface_115	Assets/Sprites/HeroFace/heroface_115.png	ab_heroface	heroface_115
heroface_116	Assets/Sprites/HeroFace/heroface_116.png	ab_heroface	heroface_116
heroface_117	Assets/Sprites/HeroFace/heroface_117.png	ab_heroface	heroface_117
heroface_118	Assets/Sprites/HeroFace/heroface_118.png	ab_heroface	heroface_118
heroface_119	Assets/Sprites/HeroFace/heroface_119.png	ab_heroface	heroface_119
heroface_120	Assets/Sprites/HeroFace/heroface_120.png	ab_heroface	heroface_120
heroface_121	Assets/Sprites/HeroFace/heroface_121.png	ab_heroface	heroface_121
heroface_122	Assets/Sprites/HeroFace/heroface_122.png	ab_heroface	heroface_122
heroface_123	Assets/Sprites/HeroFace/heroface_123.png	ab_heroface	heroface_123
heroface_124	Assets/Sprites/HeroFace/heroface_124.png	ab_heroface	heroface_124
heroface_125	Assets/Sprites/HeroFace/heroface_125.png	ab_heroface	heroface_125
guardhead_1	Assets/Sprites/HeroHead/guardhead_1.png	ab_herohead	guardhead_1
guardhead_2	Assets/Sprites/HeroHead/guardhead_2.png	ab_herohead	guardhead_2
guardhead_3	Assets/Sprites/HeroHead/guardhead_3.png	ab_herohead	guardhead_3
guardhead_4	Assets/Sprites/HeroHead/guardhead_4.png	ab_herohead	guardhead_4
guardhead_5	Assets/Sprites/HeroHead/guardhead_5.png	ab_herohead	guardhead_5
